id,id_anterior,variable_resultado,tipo,Funciones,ecuacion,ecuacion_php,especie_id,familia,genero,epiteto,condicion,componente,diametro_min,diametro_max,numero_arboles,r2,anio_publicacion,grado_putrefaccion,clave_ecoregion_n1,clave_ecoregion_n2,clave_ecoregion_n3,clave_ecoregion_n4,clave_bur,clave_estado_inegi,activo,id_especie_mn,id_modelo_mn,referencia,id_referencia,notas
1636,1620.0,p,,,0.62169,0.62169,17675.0,Moraceae,Brosimum,alicastrum,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,17675.0,49162.0,SEByC,49162.0,
1637,1621.0,p,,,0.665,0.665,22834.0,Moraceae,Brosimum,costaricanum,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,22834.0,49163.0,SEByC,49163.0,
1638,1622.0,p,,,0.84349,0.84349,27728.0,Moraceae,Brosimum,guianense,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,27728.0,49164.0,SEByC,49164.0,
1639,1623.0,p,,,0.64839,0.64839,30095.0,Moraceae,Brosimum,lactescens,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,30095.0,49165.0,SEByC,49165.0,
1640,1624.0,p,,,0.74248,0.74248,20326.0,Combretaceae,Bucida,buceras,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,20326.0,49166.0,SEByC,49166.0,
1641,1625.0,p,,,1.02,1.02,32029.0,Combretaceae,Bucida,macrostachya,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,32029.0,49167.0,SEByC,49167.0,
1642,1626.0,p,,,0.67132,0.67132,42497.0,Combretaceae,Bucida,spinosa,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,42497.0,49168.0,SEByC,49168.0,
1643,1627.0,p,,,0.62273,0.62273,17875.0,Loganiaceae,Buddleja,americana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,17875.0,49169.0,SEByC,49169.0,
1644,1628.0,p,,,0.50289,0.50289,22632.0,Loganiaceae,Buddleja,cordata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,22632.0,49170.0,SEByC,49170.0,
1645,1629.0,p,,,0.52,0.52,34814.0,Loganiaceae,Buddleja,nitida,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,34814.0,49171.0,SEByC,49171.0,
1646,1630.0,p,,,0.62398,0.62398,36626.0,Loganiaceae,Buddleja,parviflora,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,36626.0,49172.0,SEByC,49172.0,
1647,1631.0,p,,,0.7199,0.7199,40670.0,Sapotaceae,Bumelia,salicifolia,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,40670.0,49173.0,SEByC,49173.0,
1648,1632.0,p,,,0.5468,0.5468,19761.0,Malpighiaceae,Bunchosia,biocellata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,19761.0,49174.0,SEByC,49174.0,
1649,1633.0,p,,,0.60899,0.60899,36162.0,Malpighiaceae,Bunchosia,palmeri,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,36162.0,49175.0,SEByC,49175.0,
1650,1634.0,p,,,0.34159,0.34159,18441.0,Burseraceae,Bursera,aptera,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,18441.0,49176.0,SEByC,49176.0,
1651,1635.0,p,,,0.43598,0.43598,18674.0,Burseraceae,Bursera,ariensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,18674.0,49177.0,SEByC,49177.0,
1652,1636.0,p,,,0.40297,0.40297,19622.0,Burseraceae,Bursera,bicolor,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,19622.0,49178.0,SEByC,49178.0,
1653,1637.0,p,,,0.39648,0.39648,19771.0,Burseraceae,Bursera,bipinnata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,19771.0,49179.0,SEByC,49179.0,
1654,1638.0,p,,,0.37632,0.37632,22615.0,Burseraceae,Bursera,copallifera,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,22615.0,49180.0,SEByC,49180.0,
1655,1639.0,p,,,0.38748,0.38748,23281.0,Burseraceae,Bursera,cuneata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,23281.0,49181.0,SEByC,49181.0,
1656,1640.0,p,,,0.41093,0.41093,24072.0,Burseraceae,Bursera,discolor,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,24072.0,49182.0,SEByC,49182.0,
1657,1641.0,p,,,0.37251,0.37251,25175.0,Burseraceae,Bursera,esparzae,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,25175.0,49183.0,SEByC,49183.0,
1658,1642.0,p,,,0.38171,0.38171,25254.0,Burseraceae,Bursera,excelsa,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,25254.0,49184.0,SEByC,49184.0,
1659,1643.0,p,,,0.46499,0.46499,25350.0,Burseraceae,Bursera,fagaroides,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,25350.0,49185.0,SEByC,49185.0,
1660,1644.0,p,,,0.4099,0.4099,26369.0,Burseraceae,Bursera,galeottiana,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,26369.0,49186.0,SEByC,49186.0,
1661,1645.0,p,,,0.39843,0.39843,26765.0,Burseraceae,Bursera,glabrifolia,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,26765.0,49187.0,SEByC,49187.0,
1662,1646.0,p,,,0.40104,0.40104,27321.0,Burseraceae,Bursera,grandifolia,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,27321.0,49188.0,SEByC,49188.0,
1663,1647.0,p,,,0.37277,0.37277,27375.0,Burseraceae,Bursera,graveolens,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,27375.0,49189.0,SEByC,49189.0,
1664,1648.0,p,,,0.41027,0.41027,28060.0,Burseraceae,Bursera,heliae,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,28060.0,49190.0,SEByC,49190.0,
1665,1649.0,p,,,0.3616,0.3616,28178.0,Burseraceae,Bursera,heteresthes,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,28178.0,49191.0,SEByC,49191.0,
1666,1650.0,p,,,0.37322,0.37322,28341.0,Burseraceae,Bursera,hintonii,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,28341.0,49192.0,SEByC,49192.0,
1667,1651.0,p,,,0.22562,0.22562,29323.0,Burseraceae,Bursera,instabilis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,29323.0,49193.0,SEByC,49193.0,
1668,1652.0,p,,,0.41456,0.41456,30036.0,Burseraceae,Bursera,krusei,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,30036.0,49194.0,SEByC,49194.0,
1669,1653.0,p,,,0.40973,0.40973,30300.0,Burseraceae,Bursera,lancifolia,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,30300.0,49195.0,SEByC,49195.0,
1670,1654.0,p,,,0.43927,0.43927,30587.0,Burseraceae,Bursera,laxiflora,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,30587.0,49196.0,SEByC,49196.0,
1671,1655.0,p,,,0.3266,0.3266,31051.0,Burseraceae,Bursera,linanoe,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,31051.0,49197.0,SEByC,49197.0,
1672,1656.0,p,,,0.31559,0.31559,31461.0,Burseraceae,Bursera,longipes,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,31461.0,49198.0,SEByC,49198.0,
1673,1657.0,p,,,0.35798,0.35798,33491.0,Burseraceae,Bursera,microphylla,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,33491.0,49199.0,SEByC,49199.0,
1674,1658.0,p,,,0.3658,0.3658,34069.0,Burseraceae,Bursera,morelensis,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,34069.0,49200.0,SEByC,49200.0,
1675,1659.0,p,,,0.40008,0.40008,35453.0,Burseraceae,Bursera,odorata,Todos,Todo el árbol,,,,0.0,,,,,,,,,1,35453.0,49201.0,SEByC,49201.0,
